symbol,Control,Control,Control,M2b,M2b,M2b
Exoc7,2.4334463869929204,2.6942987491728694,1.5028185357091102,2.2651685557931733,2.9453706794138568,2.9026789018158294
Fam100b,3.8632301235461046,3.840282236750132,4.0975481072849504,4.541680948688844,5.181326843689032,4.788928100044119
Sphk1,2.864269267249184,2.813085187323142,2.687089771703834,2.7900627157774185,2.2384329902225284,2.3082562886163918
Aanat,2.729632465990926,3.0450714135951116,2.534626907373184,3.1774546724217165,2.987988269377978,3.2107252216889774
Gm11744,2.005491171751514,1.7497796967728751,2.040996011896779,1.5017234762662415,1.4620236887733495,1.4928374771042847
1810032O08Rik,4.165713212664923,4.259314035836664,4.151397909558179,4.302548324,4.229102285327231,3.9825424273608077
Snord1c,5.428146079808487,5.451421067143626,5.653796449,6.183572884,5.512791999856665,5.258068361493508
Snord1b,6.644319657379231,6.394625880963737,6.737638618802151,7.358608049,6.709608236775052,6.438046813542016
BC018473,2.3531947450700454,1.845285244347098,2.1407677803925953,2.2685241550610784,1.6787911454227364,2.4384129933410406
1110005A03Rik,5.540737994903526,6.072098323211224,5.989333340842443,5.835814111028092,5.860326023828087,5.570250884
Mfsd11,8.457647763,8.475292952018421,8.701150767296177,8.393321147356259,8.288504893358711,8.42504931
Mgat5b,2.3412329737573785,2.473160886125176,2.3478090387020556,2.6630927142883074,2.5689158561111802,2.782034129132436
2810008D09Rik,6.128895589,6.372563525236769,6.2725480757912235,5.982684928298073,6.525847248986723,6.425228297981434
Sec14l1,7.860112591001371,8.000644464025221,8.012429089214482,8.081021206813134,7.943171108872279,8.003787739577366
Sept9,7.256652345148772,7.396354986787663,7.388324061966216,7.293423140109993,7.324698582,7.2252389302482225
2900041M22Rik,1.799013030392836,1.9644779628799116,2.039955964,2.071709960981957,2.291884207972289,1.960201523636892
Tnrc6c,6.852315323868172,7.025117326,6.971729722519134,6.809140929199701,6.875117882,6.923450105764783
Tmc8,4.108366025742001,5.067400416988029,5.303551727855275,5.418212155849162,5.1807024253654665,5.128107192718396
6030468B19Rik,2.6370052941311743,2.4616317966354857,2.9951299416315296,3.0273852523601787,2.5212404297682807,2.217557061709871
Syngr2,11.103738852930391,11.138176225149728,11.269676784229798,11.052323600743081,11.049830046683207,10.92158119
Afmid,5.061127944320612,5.208877604039042,5.148871009903056,5.232536058761804,5.151119047831916,4.892594573017211
Birc5,4.391325672668147,4.417912539337577,4.214960213713714,3.6812458805635733,3.9260819625163736,3.5145502359485197
Tmem235,3.313895006293048,3.2880758129188044,3.2546089714607174,3.190722087018156,4.069440436569562,3.1570734957876945
Pgs1,6.534731326,6.665169846,6.766720020293344,6.845511903,6.851553370834443,6.926523344285931
Gm11738,2.716121526,2.8595639351291817,3.056353318728061,2.760389806746748,3.4314852451153173,2.867843164055444
C1qtnf1,2.875474142217904,2.376946561261983,2.1340786217902816,2.507248416713806,2.653453073432821,2.0682701024678214
Engase,6.192952235,6.505318105480538,6.581358888323518,5.692539743285782,5.295650816641028,5.223574430189529
Enpp7,1.9075299804500703,1.8638653829744036,1.8903309386141276,1.9337620800374247,2.173430691989886,1.9911156916488713
Cbx2,4.899314552214755,4.979399648093672,5.152971893204202,5.283566502361488,4.819395723182253,5.181673297009055
Cbx4,3.462398663542195,3.171334315,3.4899329651316395,3.6916872566581937,3.2588768226729576,3.487925180731753
Ccdc40,3.5582504093019836,2.8376286249803444,2.408153704420124,2.746687060977724,2.873115922634061,2.3573358855769975
Gaa,8.275065660868712,8.03719169,8.296785310507644,8.604481511608645,8.169720084012349,8.31917846
Card14,3.009754724235306,2.8714734251314837,2.927189447879979,3.1159476281265124,3.178196970667555,3.130758712138376
Slc26a11,5.691935376724591,6.090413610774115,6.344408952611265,5.436459621358196,5.043926209979273,5.513317271891908
Mir1932,5.1331729259176555,4.399206701894203,4.523881798512288,5.333250425946916,5.221388024901925,5.3332731339147195
Rnf213,10.880030068168608,10.56368348201304,9.996363204963366,11.295733326382477,11.303684795028662,11.334466933773978
A730011L01Rik,5.581966627152067,5.399668332045549,5.315653246,5.377950319624854,4.926429763600356,5.099769563623555
Gm11762,1.8736491829657793,2.4169362987306835,2.5944428110823115,2.3513825038898517,2.5816074540573535,2.2682384697224225
Rptor,8.170641069699645,8.101799122,8.201874767872315,8.074212376,8.214070777006532,8.087181741
Chmp6,5.786359929388908,5.901255739177918,5.844399824992646,5.966088624397435,6.047377844068356,6.140389844434134
Baiap2,7.714620643760263,7.913283933357787,7.853695379748107,7.823984906629934,7.674744261913511,7.728867751791745
Mir338,2.5632714443906455,2.4135284484792634,3.175664894466037,2.779971882113889,2.779971882113889,2.904541792846204
1810043H04Rik,6.310787123821805,6.128289934600669,6.213895199738507,6.141751113852959,5.966525761379144,5.602769927256085
Slc38a10,3.933960789637958,3.5543158434045394,3.821467907659712,3.7841259091942026,3.92052148,3.2400430557939153
Bahcc1,5.533642873640853,5.267392476085461,4.991730816200644,5.223993941792294,5.483662991316363,5.137819895060414
0610009L18Rik,4.301398264507439,4.671134813052448,4.411285039127432,3.6741330343251084,4.109207615466816,4.139274421947532
Fscn2,1.6231414547193448,1.5123511808128276,1.8982270226199536,1.9543935869412747,1.659882651824333,1.2189021420975963
Tspan10,3.0826328033038144,3.1785072862034562,3.453433477,3.3679393795202417,3.4114848917931737,3.5516331831202064
Ccdc137,5.490210597674974,5.338417585411717,5.481330001293917,5.187388466428781,5.448664589464774,5.573358274836499
Hgs,8.476714629314765,8.348012878798814,8.414457402376902,8.391544368,8.321785794590056,8.525758736962489
Mrpl12,5.932058903221127,5.950802683625644,5.798430239125977,5.831953536059167,5.760334937082784,5.591432723175777
Slc25a10,6.382103673102565,6.193488420526194,6.401102676451798,6.3864817046369815,6.135760898,6.033250863422372
Gcgr,2.4157298669387544,2.3055698645977296,2.680310047040165,2.461171528556609,2.5645520174194685,2.7093323618524505
Anapc11,6.374537671904246,6.161747654,6.151896468004785,6.0574626963097975,6.324158121158056,6.117836409246764
Npb,3.4553512999773486,3.547766718542895,3.192736150434521,3.2730333642100176,3.10118372,3.5158484028628996
Myadml2,3.641049205377221,3.172724002,3.398838106059491,3.5142356381568765,3.6220945234422506,3.422674694654598
Notum,2.4788298661403494,2.2219347427275444,1.8961523292468225,2.323391817103722,2.206191618072033,1.9094531630299385
Aspscr1,7.286484649039154,7.186577166919034,7.394541241,7.040993900092225,6.931982106102485,7.166872282562854
Lrrc45,6.0896546134541145,6.057843084074903,5.967207900010729,6.088341657813714,6.130465447382398,5.970781588487581
Rac3,4.255110911418498,4.449888513076827,4.588115536119527,4.143731836992407,3.919197456100054,4.474745435964706
Hmga1-rs1,9.876686031419782,9.892940287854776,9.730257355193732,10.511468740367784,10.626879644827536,10.398914221421235
Gps1,7.862551162336645,7.955295099017687,8.123940218981788,7.8660195673849955,7.806269921917297,7.743913042775576
Slc16a3,8.448913693893996,8.313004228290723,8.253388485797583,9.482844260727335,9.304367797840685,9.240095344425649
Tex19.1,3.202793554,2.665536039457866,2.740065546302778,2.8635943048942014,2.495606559113556,2.794848768289254
Uts2r,3.138627307773094,2.7477744527311803,2.6203691149938244,2.3434904077979724,2.9557433361303356,3.075633847386217
Hexdc,4.214161317,3.9814100865589888,4.399505180917548,4.916750821997023,4.358311874489179,3.920518232104368
Narf,8.580701362565739,8.408945439115842,8.436812255,8.437735008,8.343527817516078,8.295916434
Foxk2,7.405795753189933,7.140747420725239,7.3319449335632445,7.417079556438802,7.358348511055376,7.4572688109309215
Fn3krp,5.874053629723355,5.739907741019033,5.742525543555927,5.560475124769003,5.770335369534225,5.004779214390854
Fn3k,2.693783962128041,2.6671898181584797,2.663962328309666,2.853222522750226,2.5719273338085538,2.6942743632094697
Tbcd,7.601497406,7.378637907972044,7.237274131553893,7.399519008585247,7.3210583953682935,7.279127783558135
Metrnl,8.815915859422793,8.999958338,9.009218061782814,9.116315251594198,9.250418936,9.253282526989034
Ptchd3,1.8673595927462139,1.8790825191574216,1.7668071743158118,1.6926096714444254,1.8676451573090622,1.72767911
Sfi1,5.394142354710232,5.168970085,5.450427917841934,4.829344862277331,4.038351088909754,5.263054055528999
Drg1,8.508582346488605,8.728108629597044,8.661584168429162,8.624995920568594,8.597692192436725,8.495741523507231
Gm12592,3.237707557848457,2.9085409340880384,2.493395834271934,3.0565061227569497,3.2879962269813863,2.5538509458986653
Limk2,4.637107848874874,4.380444862518891,4.637921161101615,5.167458430295522,4.625574918095514,4.701217476366779
Rnf185,5.787329559935064,5.901642402069646,5.740294401252337,5.940050062439126,5.8979971927124515,5.639510570091501
Inpp5j,4.553797577673919,4.816681328538136,4.678351632581658,6.694756028970762,6.584025639911864,6.650278129308222
Smtn,4.8718181786795505,4.406126117918111,5.020048104696809,4.387487562482927,4.634144702291095,5.027484231089584
Tug1,8.969419968180993,8.977628583018047,9.068033387917868,8.757703152037227,8.802109354018718,8.842176863653618
Osbp2,3.2760873082930213,2.951564478727607,3.1701793221178343,3.948827949192044,3.7578781882362877,4.010461829422127
4921536K21Rik,1.8321974855335963,2.1805014935259335,1.7321299885065737,1.9590474597224237,1.8924526934388084,2.486503712562844
Slc35e4,6.106901773436007,6.134197492318136,6.133205917514996,5.790080638540143,6.014878110937012,5.611223566470885
Tcn2,8.299149967464906,8.311185075195345,8.348580799,8.305956713773469,8.365708298762229,8.409730234709299
4930556J24Rik,3.7859743907809884,3.7439961868387943,3.569072674800789,4.131256211314107,3.5211173552293262,3.6843195647169233
Mtfp1,4.3799715645999395,4.042913562,4.081221425652753,4.3322475964472655,4.102843607404649,4.206813040724218
Sec14l2,4.057982372848663,4.198027483812422,3.7162574756893196,4.063784192748066,3.783136834511369,4.240587809270248
Ccdc157,2.7622527515367157,2.789072582560707,3.276901405339819,3.695996148829833,2.7384878999766897,2.941524818192228
Hormad2,1.8669050228590103,1.8300312583316858,1.9505658112594682,1.986077913610098,2.543582455599837,1.7187846007705103
Mtmr3,8.369392503735956,8.533988307521904,8.536637869556573,8.674065056797161,8.629783671298622,8.425104131357186
Gm11961,1.6604662222761157,1.5783861653545264,1.7535344730556035,1.804709831697819,1.821713113367119,1.731094768494565
Uqcr10,5.153195760956948,5.455128441144393,5.401733314324535,5.611029808442707,5.6637307252211215,5.222469051764797
Cabp7,2.6072709405703827,2.8664851124199986,2.763980526606473,2.6466168539868433,2.653423145,2.8010813523584024
Nf2,6.425620531494097,6.743103170962729,6.998385753674577,6.861271613503622,6.943735915198547,6.820403923
Nefh,3.3738555889460997,3.1503881178389945,3.184398320023334,3.1337284807867096,3.2590211596469674,2.7236955826004445
Gas2l1,6.266596908276792,6.439816452692327,6.459274721777254,6.607498874367244,6.476124060974871,6.580826012
Ewsr1,8.432856410744108,8.443702756110632,8.599595699734992,8.193703439519542,8.206441540133786,8.362409979
Emid1,3.5725931528998753,3.3862942785922088,3.3263871829772595,3.5628317333824855,3.4753964163286932,3.227762488385789
Kremen1,5.966980147396959,6.240401531380035,6.080500387387872,6.563229594587292,6.615361174261447,6.733116643215673
Znrf3,4.798690916011052,5.069372095496235,4.6186042342595535,4.639693650878816,3.948244481561609,4.720061798847738
Ccdc117,7.371305238007524,7.400369756935426,7.404501179446196,7.346453507967071,7.3110821302893285,7.240613319849348
Mrps24,6.774470710135554,7.041428771893895,6.769538114902969,6.966310526038943,7.1399887275181015,6.831937617047355
Urgcp,6.453433708048754,6.338326018165475,6.600884606370271,6.720639161705906,6.610158007154852,6.478634509208467
Pgam2,3.012326372692498,2.9112641964750567,1.8962093855116704,3.0060077046711884,2.729944728718226,2.857776520545853
Polm,5.927703126774715,5.7728641457005825,5.621023118110087,5.787917963786814,5.694559881341248,5.567187262
Pold2,6.548832208729817,6.453356558,6.416202558,6.468396366180166,6.3335667047566675,5.897530494544895
Myl7,2.4285637144144956,2.228700952248964,2.134751968,2.475840305515207,2.558239917636273,2.4242248527805073
Gck,2.891084528125506,3.0578182949898007,2.545184530240003,3.2926878275016556,2.9456370657047866,3.065531177199634
Camk2b,3.273399055863745,3.229256668584914,2.856007989089192,2.699255775513605,3.9856295143030316,2.6767040547464567
Nudcd3,7.029058242901222,7.025199043548801,7.238235293589604,7.094719671503951,6.972045053,7.181493185080546
Rps15a-ps6,3.396892861831743,3.560820992622904,2.532967452030562,3.4063384656413045,3.4862817840873284,3.5334908394312645
Npc1l1,3.8721895892564895,2.9283724308547208,3.146857122938454,3.115755755311225,2.9329100367996963,2.9754087638703983
Ddx56,7.022211314599943,7.107094800516075,6.901947194533409,6.912368592849766,6.687319119715101,6.546475933749299
Tmed4,8.706908323416197,8.732732278751735,8.779560848147929,8.964799832589625,8.941892516453313,8.811857972366237
H2afv,6.922991341154642,7.149168164605413,7.261334629125104,6.416524670988753,6.634589337214917,6.567920312250009
Purb,8.466136222021163,8.279496499207843,8.192901064508787,8.128813359536439,8.081302228097128,8.192901064508787
Myo1g,9.230255851,9.211904296193547,9.185503023656299,8.892351990556572,8.957488843675787,8.954169201556134
Gm11974,4.936555637995536,5.1887175297414165,5.091752470750197,5.138110819586958,4.831735056906056,4.8887065221608434
Nacad,2.7048327454945036,2.8946502620464787,2.712416226771504,3.0761951323340693,3.0223220355631795,3.1949561171411958
Tbrg4,6.123061849346201,6.185824060938277,6.1353065977131624,6.0621833399518295,5.841768205799138,5.7690304521013065
Snora5c,5.501415552881986,5.973340394851333,6.206763170274174,6.082090734346733,5.904162529169257,5.527618181516239
Wap,1.9432716256406182,2.1104538828058175,1.883341265,2.7221374344066995,2.129683985120273,2.1448345940106983
Gm11978,2.435084108382916,2.6680216446864775,2.828754729863475,2.380120993289144,2.776989612029409,2.9725133923044122
Gm11981,1.7591262820594773,1.9273757394312068,1.9128350678380908,1.7459324891881998,1.5705599610362722,1.6827843735459924
Gm11983,3.680297018973516,3.1422768249766992,3.7113533301985875,4.455201514740215,3.428917313372379,4.407608462851458
Gm11985,1.2425398447520704,1.1960167944869469,1.273261620552928,1.3915656961560368,1.6232521997572207,1.1703439427380116
Igfbp3,3.1087018713092425,2.560724124405812,2.9993722781954593,2.967118690202022,2.961341370748741,3.356979042323889
Tns3,9.057722872391954,9.148270504,9.120413778,8.798017258910694,8.631902980646977,8.877581448654595
Pkd1l1,3.4173597800332445,3.151520968041676,2.776112111,2.9759829442298806,3.1548071874989216,3.073525729464219
Hus1,6.8507424307440905,7.300219877347049,7.326614769578292,7.026696631169917,7.276044404523675,7.047692717
Sun3,1.924172413567691,1.9104401379007596,1.710585756507732,1.8191076210420434,1.806185391783703,1.8750606863893817
Zpbp,2.055796711,2.556577088501911,2.4594521407763645,2.333427246875683,2.056907862190778,2.1246742962740766
Fignl1,4.664793635265622,4.948938645,4.881145237372581,4.570841359151476,4.713543308364579,4.4282837396403245
Ddc,2.6318140338970366,2.480905305374231,2.6904890090455247,2.8289839549333653,2.8610302260694587,3.1259700791216236
Grb10,3.3639665036187285,3.794150160128601,4.0341740951032605,2.6486687712670545,3.248414355400238,3.0232093507100415
Cobl,3.360295766907462,3.234550166984894,3.452450402014863,3.192181831196703,3.588202105147541,3.6239357881212455
4930554G24Rik,2.331173263499373,2.450909767979557,1.9287071097085007,2.069299898227843,1.9795442019593557,2.1703723545286153
1700046C09Rik,1.520473690083778,1.553917378959131,1.775510731982303,1.7239233411893071,1.4912093736872827,1.4935165175756169
Sec61g,3.6394095762961443,4.144514506532635,3.517360607238837,3.904636771267149,4.228257254710648,3.517643327136968
2810442I21Rik,2.865087851258978,2.742449395522291,2.485202246728378,2.643395266609903,2.8124745629768624,2.8461776146981426
Plek,10.64731168490431,10.64797790179795,10.51140053902031,10.475742020491726,10.579484249325946,10.537390772784619
Pno1,8.036183112619868,8.201470386,8.068152860163533,7.959163012788487,8.251993307946481,8.050026349693425
